from,to,intensity.forecast,intensity.actual,intensity.index,datetime
2025-04-19T04:00Z,2025-04-19T04:30Z,54,57,low,19/04/2025 04:00
2025-04-19T04:30Z,2025-04-19T05:00Z,54,53,low,19/04/2025 04:30
2025-04-19T05:00Z,2025-04-19T05:30Z,51,54,low,19/04/2025 05:00
2025-04-19T05:30Z,2025-04-19T06:00Z,53,53,low,19/04/2025 05:30
2025-04-19T06:00Z,2025-04-19T06:30Z,52,56,low,19/04/2025 06:00
2025-04-19T06:30Z,2025-04-19T07:00Z,51,69,low,19/04/2025 06:30
2025-04-19T07:00Z,2025-04-19T07:30Z,53,69,low,19/04/2025 07:00
2025-04-19T07:30Z,2025-04-19T08:00Z,65,68,low,19/04/2025 07:30
2025-04-19T08:00Z,2025-04-19T08:30Z,65,67,low,19/04/2025 08:00
2025-04-19T08:30Z,2025-04-19T09:00Z,63,65,low,19/04/2025 08:30
2025-04-19T09:00Z,2025-04-19T09:30Z,63,62,low,19/04/2025 09:00
2025-04-19T09:30Z,2025-04-19T10:00Z,62,60,low,19/04/2025 09:30
2025-04-19T10:00Z,2025-04-19T10:30Z,60,60,low,19/04/2025 10:00
2025-04-19T10:30Z,2025-04-19T11:00Z,57,60,low,19/04/2025 10:30
2025-04-19T11:00Z,2025-04-19T11:30Z,56,59,low,19/04/2025 11:00
2025-04-19T11:30Z,2025-04-19T12:00Z,52,53,low,19/04/2025 11:30
2025-04-19T12:00Z,2025-04-19T12:30Z,59,51,low,19/04/2025 12:00
2025-04-19T12:30Z,2025-04-19T13:00Z,51,51,low,19/04/2025 12:30
2025-04-19T13:00Z,2025-04-19T13:30Z,49,52,low,19/04/2025 13:00
2025-04-19T13:30Z,2025-04-19T14:00Z,49,52,low,19/04/2025 13:30
2025-04-19T14:00Z,2025-04-19T14:30Z,50,54,low,19/04/2025 14:00
2025-04-19T14:30Z,2025-04-19T15:00Z,48,56,low,19/04/2025 14:30
2025-04-19T15:00Z,2025-04-19T15:30Z,54,67,low,19/04/2025 15:00
2025-04-19T15:30Z,2025-04-19T16:00Z,64,86,low,19/04/2025 15:30
2025-04-19T16:00Z,2025-04-19T16:30Z,72,100,moderate,19/04/2025 16:00
2025-04-19T16:30Z,2025-04-19T17:00Z,90,108,moderate,19/04/2025 16:30
2025-04-19T17:00Z,2025-04-19T17:30Z,100,113,moderate,19/04/2025 17:00
2025-04-19T17:30Z,2025-04-19T18:00Z,120,123,moderate,19/04/2025 17:30
2025-04-19T18:00Z,2025-04-19T18:30Z,119,130,moderate,19/04/2025 18:00
2025-04-19T18:30Z,2025-04-19T19:00Z,124,131,moderate,19/04/2025 18:30
2025-04-19T19:00Z,2025-04-19T19:30Z,138,134,moderate,19/04/2025 19:00
2025-04-19T19:30Z,2025-04-19T20:00Z,137,131,moderate,19/04/2025 19:30
2025-04-19T20:00Z,2025-04-19T20:30Z,135,129,moderate,19/04/2025 20:00
2025-04-19T20:30Z,2025-04-19T21:00Z,129,131,moderate,19/04/2025 20:30
2025-04-19T21:00Z,2025-04-19T21:30Z,119,128,moderate,19/04/2025 21:00
2025-04-19T21:30Z,2025-04-19T22:00Z,124,119,moderate,19/04/2025 21:30
2025-04-19T22:00Z,2025-04-19T22:30Z,124,117,moderate,19/04/2025 22:00
2025-04-19T22:30Z,2025-04-19T23:00Z,124,123,moderate,19/04/2025 22:30
2025-04-19T23:00Z,2025-04-19T23:30Z,128,126,moderate,19/04/2025 23:00
2025-04-19T23:30Z,2025-04-20T00:00Z,132,126,moderate,19/04/2025 23:30
2025-04-20T00:00Z,2025-04-20T00:30Z,136,126,moderate,20/04/2025 00:00
2025-04-20T00:30Z,2025-04-20T01:00Z,132,121,moderate,20/04/2025 00:30
2025-04-20T01:00Z,2025-04-20T01:30Z,117,126,moderate,20/04/2025 01:00
2025-04-20T01:30Z,2025-04-20T02:00Z,117,124,moderate,20/04/2025 01:30
2025-04-20T02:00Z,2025-04-20T02:30Z,116,119,moderate,20/04/2025 02:00
2025-04-20T02:30Z,2025-04-20T03:00Z,125,117,moderate,20/04/2025 02:30
2025-04-20T03:00Z,2025-04-20T03:30Z,118,115,moderate,20/04/2025 03:00
2025-04-20T03:30Z,2025-04-20T04:00Z,120,118,moderate,20/04/2025 03:30
2025-04-20T04:00Z,2025-04-20T04:30Z,120,119,moderate,20/04/2025 04:00
2025-04-20T04:30Z,2025-04-20T05:00Z,122,119,moderate,20/04/2025 04:30
2025-04-20T05:00Z,2025-04-20T05:30Z,130,124,moderate,20/04/2025 05:00
2025-04-20T05:30Z,2025-04-20T06:00Z,122,139,moderate,20/04/2025 05:30
2025-04-20T06:00Z,2025-04-20T06:30Z,131,144,moderate,20/04/2025 06:00
2025-04-20T06:30Z,2025-04-20T07:00Z,153,144,moderate,20/04/2025 06:30
2025-04-20T07:00Z,2025-04-20T07:30Z,148,141,moderate,20/04/2025 07:00
2025-04-20T07:30Z,2025-04-20T08:00Z,140,132,moderate,20/04/2025 07:30
2025-04-20T08:00Z,2025-04-20T08:30Z,134,121,moderate,20/04/2025 08:00
2025-04-20T08:30Z,2025-04-20T09:00Z,124,113,moderate,20/04/2025 08:30
2025-04-20T09:00Z,2025-04-20T09:30Z,121,108,moderate,20/04/2025 09:00
2025-04-20T09:30Z,2025-04-20T10:00Z,117,104,moderate,20/04/2025 09:30
2025-04-20T10:00Z,2025-04-20T10:30Z,103,102,moderate,20/04/2025 10:00
2025-04-20T10:30Z,2025-04-20T11:00Z,109,95,low,20/04/2025 10:30
2025-04-20T11:00Z,2025-04-20T11:30Z,104,92,low,20/04/2025 11:00
2025-04-20T11:30Z,2025-04-20T12:00Z,100,93,low,20/04/2025 11:30
2025-04-20T12:00Z,2025-04-20T12:30Z,94,95,low,20/04/2025 12:00
2025-04-20T12:30Z,2025-04-20T13:00Z,98,97,low,20/04/2025 12:30
2025-04-20T13:00Z,2025-04-20T13:30Z,103,102,moderate,20/04/2025 13:00
2025-04-20T13:30Z,2025-04-20T14:00Z,104,109,moderate,20/04/2025 13:30
2025-04-20T14:00Z,2025-04-20T14:30Z,108,119,moderate,20/04/2025 14:00
2025-04-20T14:30Z,2025-04-20T15:00Z,128,137,moderate,20/04/2025 14:30
2025-04-20T15:00Z,2025-04-20T15:30Z,128,153,moderate,20/04/2025 15:00
2025-04-20T15:30Z,2025-04-20T16:00Z,158,161,moderate,20/04/2025 15:30
2025-04-20T16:00Z,2025-04-20T16:30Z,162,179,moderate,20/04/2025 16:00
2025-04-20T16:30Z,2025-04-20T17:00Z,174,184,high,20/04/2025 16:30
2025-04-20T17:00Z,2025-04-20T17:30Z,190,188,high,20/04/2025 17:00
2025-04-20T17:30Z,2025-04-20T18:00Z,202,196,high,20/04/2025 17:30
2025-04-20T18:00Z,2025-04-20T18:30Z,200,200,high,20/04/2025 18:00
2025-04-20T18:30Z,2025-04-20T19:00Z,204,201,high,20/04/2025 18:30
2025-04-20T19:00Z,2025-04-20T19:30Z,206,196,high,20/04/2025 19:00
2025-04-20T19:30Z,2025-04-20T20:00Z,206,196,high,20/04/2025 19:30
2025-04-20T20:00Z,2025-04-20T20:30Z,198,194,high,20/04/2025 20:00
2025-04-20T20:30Z,2025-04-20T21:00Z,192,190,high,20/04/2025 20:30
2025-04-20T21:00Z,2025-04-20T21:30Z,179,185,high,20/04/2025 21:00
2025-04-20T21:30Z,2025-04-20T22:00Z,174,166,moderate,20/04/2025 21:30
2025-04-20T22:00Z,2025-04-20T22:30Z,164,156,moderate,20/04/2025 22:00
2025-04-20T22:30Z,2025-04-20T23:00Z,162,148,moderate,20/04/2025 22:30
2025-04-20T23:00Z,2025-04-20T23:30Z,149,144,moderate,20/04/2025 23:00
2025-04-20T23:30Z,2025-04-21T00:00Z,153,141,moderate,20/04/2025 23:30
2025-04-21T00:00Z,2025-04-21T00:30Z,151,143,moderate,21/04/2025 00:00
2025-04-21T00:30Z,2025-04-21T01:00Z,159,143,moderate,21/04/2025 00:30
2025-04-21T01:00Z,2025-04-21T01:30Z,156,143,moderate,21/04/2025 01:00
2025-04-21T01:30Z,2025-04-21T02:00Z,148,153,moderate,21/04/2025 01:30
2025-04-21T02:00Z,2025-04-21T02:30Z,150,155,moderate,21/04/2025 02:00
2025-04-21T02:30Z,2025-04-21T03:00Z,156,155,moderate,21/04/2025 02:30
2025-04-21T03:00Z,2025-04-21T03:30Z,160,154,moderate,21/04/2025 03:00
2025-04-21T03:30Z,2025-04-21T04:00Z,161,154,moderate,21/04/2025 03:30
2025-04-21T04:00Z,2025-04-21T04:30Z,161,149,moderate,21/04/2025 04:00
2025-04-21T04:30Z,2025-04-21T05:00Z,161,148,moderate,21/04/2025 04:30
2025-04-21T05:00Z,2025-04-21T05:30Z,156,151,moderate,21/04/2025 05:00
2025-04-21T05:30Z,2025-04-21T06:00Z,154,163,moderate,21/04/2025 05:30
2025-04-21T06:00Z,2025-04-21T06:30Z,155,169,moderate,21/04/2025 06:00
2025-04-21T06:30Z,2025-04-21T07:00Z,160,174,moderate,21/04/2025 06:30
2025-04-21T07:00Z,2025-04-21T07:30Z,172,171,moderate,21/04/2025 07:00
2025-04-21T07:30Z,2025-04-21T08:00Z,184,172,moderate,21/04/2025 07:30
2025-04-21T08:00Z,2025-04-21T08:30Z,182,172,moderate,21/04/2025 08:00
2025-04-21T08:30Z,2025-04-21T09:00Z,178,171,moderate,21/04/2025 08:30
2025-04-21T09:00Z,2025-04-21T09:30Z,189,169,moderate,21/04/2025 09:00
2025-04-21T09:30Z,2025-04-21T10:00Z,179,168,moderate,21/04/2025 09:30
2025-04-21T10:00Z,2025-04-21T10:30Z,177,164,moderate,21/04/2025 10:00
2025-04-21T10:30Z,2025-04-21T11:00Z,186,165,moderate,21/04/2025 10:30
2025-04-21T11:00Z,2025-04-21T11:30Z,169,160,moderate,21/04/2025 11:00
2025-04-21T11:30Z,2025-04-21T12:00Z,166,157,moderate,21/04/2025 11:30
2025-04-21T12:00Z,2025-04-21T12:30Z,159,154,moderate,21/04/2025 12:00
2025-04-21T12:30Z,2025-04-21T13:00Z,162,154,moderate,21/04/2025 12:30
2025-04-21T13:00Z,2025-04-21T13:30Z,158,153,moderate,21/04/2025 13:00
2025-04-21T13:30Z,2025-04-21T14:00Z,160,156,moderate,21/04/2025 13:30
2025-04-21T14:00Z,2025-04-21T14:30Z,158,153,moderate,21/04/2025 14:00
2025-04-21T14:30Z,2025-04-21T15:00Z,158,158,moderate,21/04/2025 14:30
2025-04-21T15:00Z,2025-04-21T15:30Z,172,170,moderate,21/04/2025 15:00
2025-04-21T15:30Z,2025-04-21T16:00Z,174,183,high,21/04/2025 15:30
2025-04-21T16:00Z,2025-04-21T16:30Z,183,193,high,21/04/2025 16:00
2025-04-21T16:30Z,2025-04-21T17:00Z,196,202,high,21/04/2025 16:30
2025-04-21T17:00Z,2025-04-21T17:30Z,205,208,high,21/04/2025 17:00
2025-04-21T17:30Z,2025-04-21T18:00Z,215,215,high,21/04/2025 17:30
2025-04-21T18:00Z,2025-04-21T18:30Z,213,221,high,21/04/2025 18:00
2025-04-21T18:30Z,2025-04-21T19:00Z,221,224,high,21/04/2025 18:30
2025-04-21T19:00Z,2025-04-21T19:30Z,228,226,high,21/04/2025 19:00
2025-04-21T19:30Z,2025-04-21T20:00Z,231,221,high,21/04/2025 19:30
2025-04-21T20:00Z,2025-04-21T20:30Z,223,216,high,21/04/2025 20:00
2025-04-21T20:30Z,2025-04-21T21:00Z,219,211,high,21/04/2025 20:30
2025-04-21T21:00Z,2025-04-21T21:30Z,215,204,high,21/04/2025 21:00
2025-04-21T21:30Z,2025-04-21T22:00Z,206,199,high,21/04/2025 21:30
2025-04-21T22:00Z,2025-04-21T22:30Z,200,194,high,21/04/2025 22:00
2025-04-21T22:30Z,2025-04-21T23:00Z,201,197,high,21/04/2025 22:30
2025-04-21T23:00Z,2025-04-21T23:30Z,205,196,high,21/04/2025 23:00
2025-04-21T23:30Z,2025-04-22T00:00Z,197,190,high,21/04/2025 23:30
2025-04-22T00:00Z,2025-04-22T00:30Z,205,189,high,22/04/2025 00:00
2025-04-22T00:30Z,2025-04-22T01:00Z,199,191,high,22/04/2025 00:30
2025-04-22T01:00Z,2025-04-22T01:30Z,187,192,high,22/04/2025 01:00
2025-04-22T01:30Z,2025-04-22T02:00Z,187,193,high,22/04/2025 01:30
2025-04-22T02:00Z,2025-04-22T02:30Z,192,191,high,22/04/2025 02:00
2025-04-22T02:30Z,2025-04-22T03:00Z,201,196,high,22/04/2025 02:30
2025-04-22T03:00Z,2025-04-22T03:30Z,203,197,high,22/04/2025 03:00
2025-04-22T03:30Z,2025-04-22T04:00Z,202,204,high,22/04/2025 03:30
2025-04-22T04:00Z,2025-04-22T04:30Z,205,208,high,22/04/2025 04:00
2025-04-22T04:30Z,2025-04-22T05:00Z,226,210,high,22/04/2025 04:30
2025-04-22T05:00Z,2025-04-22T05:30Z,213,216,high,22/04/2025 05:00
2025-04-22T05:30Z,2025-04-22T06:00Z,233,212,high,22/04/2025 05:30
2025-04-22T06:00Z,2025-04-22T06:30Z,227,209,high,22/04/2025 06:00
2025-04-22T06:30Z,2025-04-22T07:00Z,215,207,high,22/04/2025 06:30
2025-04-22T07:00Z,2025-04-22T07:30Z,210,195,high,22/04/2025 07:00
2025-04-22T07:30Z,2025-04-22T08:00Z,200,185,high,22/04/2025 07:30
2025-04-22T08:00Z,2025-04-22T08:30Z,195,175,moderate,22/04/2025 08:00
2025-04-22T08:30Z,2025-04-22T09:00Z,179,162,moderate,22/04/2025 08:30
2025-04-22T09:00Z,2025-04-22T09:30Z,173,152,moderate,22/04/2025 09:00
2025-04-22T09:30Z,2025-04-22T10:00Z,168,145,moderate,22/04/2025 09:30
2025-04-22T10:00Z,2025-04-22T10:30Z,149,139,moderate,22/04/2025 10:00
2025-04-22T10:30Z,2025-04-22T11:00Z,147,135,moderate,22/04/2025 10:30
2025-04-22T11:00Z,2025-04-22T11:30Z,142,132,moderate,22/04/2025 11:00
2025-04-22T11:30Z,2025-04-22T12:00Z,136,134,moderate,22/04/2025 11:30
2025-04-22T12:00Z,2025-04-22T12:30Z,133,133,moderate,22/04/2025 12:00
2025-04-22T12:30Z,2025-04-22T13:00Z,135,133,moderate,22/04/2025 12:30
2025-04-22T13:00Z,2025-04-22T13:30Z,142,137,moderate,22/04/2025 13:00
2025-04-22T13:30Z,2025-04-22T14:00Z,140,143,moderate,22/04/2025 13:30
2025-04-22T14:00Z,2025-04-22T14:30Z,139,146,moderate,22/04/2025 14:00
2025-04-22T14:30Z,2025-04-22T15:00Z,149,150,moderate,22/04/2025 14:30
2025-04-22T15:00Z,2025-04-22T15:30Z,148,164,moderate,22/04/2025 15:00
2025-04-22T15:30Z,2025-04-22T16:00Z,157,179,moderate,22/04/2025 15:30
2025-04-22T16:00Z,2025-04-22T16:30Z,165,187,high,22/04/2025 16:00
2025-04-22T16:30Z,2025-04-22T17:00Z,167,191,high,22/04/2025 16:30
2025-04-22T17:00Z,2025-04-22T17:30Z,170,192,high,22/04/2025 17:00
2025-04-22T17:30Z,2025-04-22T18:00Z,196,199,high,22/04/2025 17:30
2025-04-22T18:00Z,2025-04-22T18:30Z,198,207,high,22/04/2025 18:00
2025-04-22T18:30Z,2025-04-22T19:00Z,203,214,high,22/04/2025 18:30
2025-04-22T19:00Z,2025-04-22T19:30Z,202,213,high,22/04/2025 19:00
2025-04-22T19:30Z,2025-04-22T20:00Z,204,205,high,22/04/2025 19:30
2025-04-22T20:00Z,2025-04-22T20:30Z,204,193,high,22/04/2025 20:00
2025-04-22T20:30Z,2025-04-22T21:00Z,179,180,high,22/04/2025 20:30
2025-04-22T21:00Z,2025-04-22T21:30Z,180,166,moderate,22/04/2025 21:00
2025-04-22T21:30Z,2025-04-22T22:00Z,153,151,moderate,22/04/2025 21:30
2025-04-22T22:00Z,2025-04-22T22:30Z,139,147,moderate,22/04/2025 22:00
2025-04-22T22:30Z,2025-04-22T23:00Z,147,148,moderate,22/04/2025 22:30
2025-04-22T23:00Z,2025-04-22T23:30Z,145,145,moderate,22/04/2025 23:00
2025-04-22T23:30Z,2025-04-23T00:00Z,149,145,moderate,22/04/2025 23:30
2025-04-23T00:00Z,2025-04-23T00:30Z,149,148,moderate,23/04/2025 00:00
2025-04-23T00:30Z,2025-04-23T01:00Z,143,152,moderate,23/04/2025 00:30
2025-04-23T01:00Z,2025-04-23T01:30Z,150,155,moderate,23/04/2025 01:00
2025-04-23T01:30Z,2025-04-23T02:00Z,152,157,moderate,23/04/2025 01:30
2025-04-23T02:00Z,2025-04-23T02:30Z,159,162,moderate,23/04/2025 02:00
2025-04-23T02:30Z,2025-04-23T03:00Z,155,168,moderate,23/04/2025 02:30
2025-04-23T03:00Z,2025-04-23T03:30Z,166,173,moderate,23/04/2025 03:00
2025-04-23T03:30Z,2025-04-23T04:00Z,174,181,high,23/04/2025 03:30
2025-04-23T04:00Z,2025-04-23T04:30Z,196,194,high,23/04/2025 04:00
2025-04-23T04:30Z,2025-04-23T05:00Z,196,206,high,23/04/2025 04:30
2025-04-23T05:00Z,2025-04-23T05:30Z,214,213,high,23/04/2025 05:00
2025-04-23T05:30Z,2025-04-23T06:00Z,228,213,high,23/04/2025 05:30
2025-04-23T06:00Z,2025-04-23T06:30Z,244,216,high,23/04/2025 06:00
2025-04-23T06:30Z,2025-04-23T07:00Z,228,216,high,23/04/2025 06:30
2025-04-23T07:00Z,2025-04-23T07:30Z,221,215,high,23/04/2025 07:00
2025-04-23T07:30Z,2025-04-23T08:00Z,224,211,high,23/04/2025 07:30
2025-04-23T08:00Z,2025-04-23T08:30Z,217,204,high,23/04/2025 08:00
2025-04-23T08:30Z,2025-04-23T09:00Z,211,198,high,23/04/2025 08:30
2025-04-23T09:00Z,2025-04-23T09:30Z,208,191,high,23/04/2025 09:00
2025-04-23T09:30Z,2025-04-23T10:00Z,199,186,high,23/04/2025 09:30
2025-04-23T10:00Z,2025-04-23T10:30Z,193,185,high,23/04/2025 10:00
2025-04-23T10:30Z,2025-04-23T11:00Z,190,181,high,23/04/2025 10:30
2025-04-23T11:00Z,2025-04-23T11:30Z,187,180,high,23/04/2025 11:00
2025-04-23T11:30Z,2025-04-23T12:00Z,184,179,moderate,23/04/2025 11:30
2025-04-23T12:00Z,2025-04-23T12:30Z,181,178,moderate,23/04/2025 12:00
2025-04-23T12:30Z,2025-04-23T13:00Z,180,179,moderate,23/04/2025 12:30
2025-04-23T13:00Z,2025-04-23T13:30Z,173,181,high,23/04/2025 13:00
2025-04-23T13:30Z,2025-04-23T14:00Z,185,188,high,23/04/2025 13:30
2025-04-23T14:00Z,2025-04-23T14:30Z,187,196,high,23/04/2025 14:00
2025-04-23T14:30Z,2025-04-23T15:00Z,196,200,high,23/04/2025 14:30
2025-04-23T15:00Z,2025-04-23T15:30Z,203,212,high,23/04/2025 15:00
2025-04-23T15:30Z,2025-04-23T16:00Z,212,225,high,23/04/2025 15:30
2025-04-23T16:00Z,2025-04-23T16:30Z,219,229,high,23/04/2025 16:00
2025-04-23T16:30Z,2025-04-23T17:00Z,233,231,high,23/04/2025 16:30
2025-04-23T17:00Z,2025-04-23T17:30Z,238,238,high,23/04/2025 17:00
2025-04-23T17:30Z,2025-04-23T18:00Z,243,244,high,23/04/2025 17:30
2025-04-23T18:00Z,2025-04-23T18:30Z,249,246,high,23/04/2025 18:00
2025-04-23T18:30Z,2025-04-23T19:00Z,255,247,high,23/04/2025 18:30
2025-04-23T19:00Z,2025-04-23T19:30Z,254,245,high,23/04/2025 19:00
2025-04-23T19:30Z,2025-04-23T20:00Z,253,246,high,23/04/2025 19:30
2025-04-23T20:00Z,2025-04-23T20:30Z,248,237,high,23/04/2025 20:00
2025-04-23T20:30Z,2025-04-23T21:00Z,249,222,high,23/04/2025 20:30
2025-04-23T21:00Z,2025-04-23T21:30Z,227,207,high,23/04/2025 21:00
2025-04-23T21:30Z,2025-04-23T22:00Z,216,193,high,23/04/2025 21:30
2025-04-23T22:00Z,2025-04-23T22:30Z,204,185,high,23/04/2025 22:00
2025-04-23T22:30Z,2025-04-23T23:00Z,193,180,high,23/04/2025 22:30
2025-04-23T23:00Z,2025-04-23T23:30Z,191,176,moderate,23/04/2025 23:00
2025-04-23T23:30Z,2025-04-24T00:00Z,188,172,moderate,23/04/2025 23:30
2025-04-24T00:00Z,2025-04-24T00:30Z,184,171,moderate,24/04/2025 00:00
2025-04-24T00:30Z,2025-04-24T01:00Z,172,168,moderate,24/04/2025 00:30
2025-04-24T01:00Z,2025-04-24T01:30Z,172,167,moderate,24/04/2025 01:00
2025-04-24T01:30Z,2025-04-24T02:00Z,167,167,moderate,24/04/2025 01:30
2025-04-24T02:00Z,2025-04-24T02:30Z,166,165,moderate,24/04/2025 02:00
2025-04-24T02:30Z,2025-04-24T03:00Z,169,167,moderate,24/04/2025 02:30
2025-04-24T03:00Z,2025-04-24T03:30Z,168,169,moderate,24/04/2025 03:00
2025-04-24T03:30Z,2025-04-24T04:00Z,175,184,high,24/04/2025 03:30
2025-04-24T04:00Z,2025-04-24T04:30Z,177,190,high,24/04/2025 04:00
2025-04-24T04:30Z,2025-04-24T05:00Z,204,195,high,24/04/2025 04:30
2025-04-24T05:00Z,2025-04-24T05:30Z,205,203,high,24/04/2025 05:00
2025-04-24T05:30Z,2025-04-24T06:00Z,206,209,high,24/04/2025 05:30
2025-04-24T06:00Z,2025-04-24T06:30Z,218,211,high,24/04/2025 06:00
2025-04-24T06:30Z,2025-04-24T07:00Z,214,205,high,24/04/2025 06:30
2025-04-24T07:00Z,2025-04-24T07:30Z,216,201,high,24/04/2025 07:00
2025-04-24T07:30Z,2025-04-24T08:00Z,210,199,high,24/04/2025 07:30
2025-04-24T08:00Z,2025-04-24T08:30Z,207,193,high,24/04/2025 08:00
2025-04-24T08:30Z,2025-04-24T09:00Z,197,188,high,24/04/2025 08:30
2025-04-24T09:00Z,2025-04-24T09:30Z,186,180,high,24/04/2025 09:00
2025-04-24T09:30Z,2025-04-24T10:00Z,182,169,moderate,24/04/2025 09:30
2025-04-24T10:00Z,2025-04-24T10:30Z,193,166,moderate,24/04/2025 10:00
2025-04-24T10:30Z,2025-04-24T11:00Z,164,164,moderate,24/04/2025 10:30
2025-04-24T11:00Z,2025-04-24T11:30Z,157,154,moderate,24/04/2025 11:00
2025-04-24T11:30Z,2025-04-24T12:00Z,157,149,moderate,24/04/2025 11:30
2025-04-24T12:00Z,2025-04-24T12:30Z,147,142,moderate,24/04/2025 12:00
2025-04-24T12:30Z,2025-04-24T13:00Z,146,139,moderate,24/04/2025 12:30
2025-04-24T13:00Z,2025-04-24T13:30Z,146,137,moderate,24/04/2025 13:00
2025-04-24T13:30Z,2025-04-24T14:00Z,147,139,moderate,24/04/2025 13:30
2025-04-24T14:00Z,2025-04-24T14:30Z,152,145,moderate,24/04/2025 14:00
2025-04-24T14:30Z,2025-04-24T15:00Z,151,154,moderate,24/04/2025 14:30
2025-04-24T15:00Z,2025-04-24T15:30Z,154,168,moderate,24/04/2025 15:00
2025-04-24T15:30Z,2025-04-24T16:00Z,169,180,high,24/04/2025 15:30
2025-04-24T16:00Z,2025-04-24T16:30Z,173,190,high,24/04/2025 16:00
2025-04-24T16:30Z,2025-04-24T17:00Z,185,194,high,24/04/2025 16:30
2025-04-24T17:00Z,2025-04-24T17:30Z,196,202,high,24/04/2025 17:00
2025-04-24T17:30Z,2025-04-24T18:00Z,201,204,high,24/04/2025 17:30
2025-04-24T18:00Z,2025-04-24T18:30Z,210,206,high,24/04/2025 18:00
2025-04-24T18:30Z,2025-04-24T19:00Z,217,216,high,24/04/2025 18:30
2025-04-24T19:00Z,2025-04-24T19:30Z,215,216,high,24/04/2025 19:00
2025-04-24T19:30Z,2025-04-24T20:00Z,216,215,high,24/04/2025 19:30
2025-04-24T20:00Z,2025-04-24T20:30Z,212,211,high,24/04/2025 20:00
2025-04-24T20:30Z,2025-04-24T21:00Z,201,198,high,24/04/2025 20:30
2025-04-24T21:00Z,2025-04-24T21:30Z,195,187,high,24/04/2025 21:00
2025-04-24T21:30Z,2025-04-24T22:00Z,194,171,moderate,24/04/2025 21:30
2025-04-24T22:00Z,2025-04-24T22:30Z,182,165,moderate,24/04/2025 22:00
2025-04-24T22:30Z,2025-04-24T23:00Z,166,164,moderate,24/04/2025 22:30
2025-04-24T23:00Z,2025-04-24T23:30Z,157,162,moderate,24/04/2025 23:00
2025-04-24T23:30Z,2025-04-25T00:00Z,153,159,moderate,24/04/2025 23:30
2025-04-25T00:00Z,2025-04-25T00:30Z,164,160,moderate,25/04/2025 00:00
2025-04-25T00:30Z,2025-04-25T01:00Z,160,163,moderate,25/04/2025 00:30
2025-04-25T01:00Z,2025-04-25T01:30Z,155,162,moderate,25/04/2025 01:00
2025-04-25T01:30Z,2025-04-25T02:00Z,153,163,moderate,25/04/2025 01:30
2025-04-25T02:00Z,2025-04-25T02:30Z,159,164,moderate,25/04/2025 02:00
2025-04-25T02:30Z,2025-04-25T03:00Z,162,166,moderate,25/04/2025 02:30
2025-04-25T03:00Z,2025-04-25T03:30Z,163,165,moderate,25/04/2025 03:00
2025-04-25T03:30Z,2025-04-25T04:00Z,168,167,moderate,25/04/2025 03:30
2025-04-25T04:00Z,2025-04-25T04:30Z,172,171,moderate,25/04/2025 04:00
2025-04-25T04:30Z,2025-04-25T05:00Z,180,180,high,25/04/2025 04:30
2025-04-25T05:00Z,2025-04-25T05:30Z,185,181,high,25/04/2025 05:00
2025-04-25T05:30Z,2025-04-25T06:00Z,188,180,high,25/04/2025 05:30
2025-04-25T06:00Z,2025-04-25T06:30Z,188,179,moderate,25/04/2025 06:00
2025-04-25T06:30Z,2025-04-25T07:00Z,185,175,moderate,25/04/2025 06:30
2025-04-25T07:00Z,2025-04-25T07:30Z,185,169,moderate,25/04/2025 07:00
2025-04-25T07:30Z,2025-04-25T08:00Z,172,157,moderate,25/04/2025 07:30
2025-04-25T08:00Z,2025-04-25T08:30Z,165,151,moderate,25/04/2025 08:00
2025-04-25T08:30Z,2025-04-25T09:00Z,143,145,moderate,25/04/2025 08:30
2025-04-25T09:00Z,2025-04-25T09:30Z,144,138,moderate,25/04/2025 09:00
2025-04-25T09:30Z,2025-04-25T10:00Z,142,133,moderate,25/04/2025 09:30
2025-04-25T10:00Z,2025-04-25T10:30Z,139,131,moderate,25/04/2025 10:00
2025-04-25T10:30Z,2025-04-25T11:00Z,126,131,moderate,25/04/2025 10:30
2025-04-25T11:00Z,2025-04-25T11:30Z,127,130,moderate,25/04/2025 11:00
2025-04-25T11:30Z,2025-04-25T12:00Z,127,125,moderate,25/04/2025 11:30
2025-04-25T12:00Z,2025-04-25T12:30Z,126,121,moderate,25/04/2025 12:00
2025-04-25T12:30Z,2025-04-25T13:00Z,123,119,moderate,25/04/2025 12:30
2025-04-25T13:00Z,2025-04-25T13:30Z,126,122,moderate,25/04/2025 13:00
2025-04-25T13:30Z,2025-04-25T14:00Z,120,125,moderate,25/04/2025 13:30
2025-04-25T14:00Z,2025-04-25T14:30Z,128,129,moderate,25/04/2025 14:00
2025-04-25T14:30Z,2025-04-25T15:00Z,131,141,moderate,25/04/2025 14:30
2025-04-25T15:00Z,2025-04-25T15:30Z,133,154,moderate,25/04/2025 15:00
2025-04-25T15:30Z,2025-04-25T16:00Z,161,165,moderate,25/04/2025 15:30
2025-04-25T16:00Z,2025-04-25T16:30Z,165,174,moderate,25/04/2025 16:00
2025-04-25T16:30Z,2025-04-25T17:00Z,175,189,high,25/04/2025 16:30
2025-04-25T17:00Z,2025-04-25T17:30Z,181,193,high,25/04/2025 17:00
2025-04-25T17:30Z,2025-04-25T18:00Z,195,195,high,25/04/2025 17:30
2025-04-25T18:00Z,2025-04-25T18:30Z,199,197,high,25/04/2025 18:00
